LOCID,LOC_with_putative_gene_name
LOC121419360,LOC121419360:none
LOC121419361,LOC121419361:Z181
LOC121419363,LOC121419363:Cqrrf1
LOC121419364,LOC121419364:Lrrc68
LOC121419365,LOC121419365:Lrrc68
LOC121419366,LOC121419366:Vrk
LOC121419367,LOC121419367:NA
LOC121419370,LOC121419370:Numb
LOC121419373,LOC121419373:Mcfd2
LOC121419374,LOC121419374:none
LOC121419375,LOC121419375:Nxf1
LOC121419376,LOC121419376:Adss2
LOC121419378,LOC121419378:Ccnr2
LOC121419379,LOC121419379:Wdr64
LOC121419380,LOC121419380:Psen
LOC121419381,LOC121419381:P160
LOC121419382,LOC121419382:Lbr
LOC446198,LOC446198:77kDamaps
LOC121419384,LOC121419384:Rin2L
LOC121419385,LOC121419385:Wdr20a
LOC121419386,LOC121419386:Mpp5-3
LOC121419388,LOC121419388:Ckap1
LOC121419450,LOC121419450:Thada
LOC121419389,LOC121419389:Oma
LOC121419393,LOC121419393:none
LOC121419394,LOC121419394:none
LOC121419395,LOC121419395:Kiaa1409
LOC121419396,LOC121419396:Chrna7-3
LOC121419398,LOC121419398:Pc
LOC121419403,LOC121419403:Hypp-2577
LOC121418033,LOC121418033:Rbp2
LOC121418034,LOC121418034:Rbp1b
LOC121419407,LOC121419407:Cyp46L4
LOC121419409,LOC121419409:none
LOC121419453,LOC121419453:Chrna7-3
LOC121419411,LOC121419411:Hhat
LOC121419412,LOC121419412:Hhat-2
LOC121419413,LOC121419413:Atl
LOC121419414,LOC121419414:Fn3-4
LOC121419415,LOC121419415:NA
LOC121419416,LOC121419416:Bbs1
LOC121419417,LOC121419417:none
LOC121419418,LOC121419418:Tmem151bL
LOC121419419,LOC121419419:Plc
LOC121419420,LOC121419420:Heatr5b
LOC121419423,LOC121419423:Tatdn3
LOC121419424,LOC121419424:none
LOC121419425,LOC121419425:NA
LOC121419426,LOC121419426:Galm
LOC121419427,LOC121419427:Slc30a6
LOC121419428,LOC121419428:Rdh14
LOC121419429,LOC121419429:NA
LOC121419430,LOC121419430:Hypp-133
LOC121419431,LOC121419431:none
ribo-LOC121419432,ribo-LOC121419432:Mrpl4
LOC121419433,LOC121419433:none
LOC121419434,LOC121419434:none
LOC121419435,LOC121419435:Crim1
LOC121419436,LOC121419436:Arp2
LOC121419437,LOC121419437:Nenf
LOC121419438,LOC121419438:NA
LOC121419440,LOC121419440:Baz1a
LOC121419442,LOC121419442:Ap1s2
LOC121419443,LOC121419443:Ccdc9
LOC121419770,LOC121419770:Ets1/2
LOC121419792,LOC121419792:Clect/Ftp
LOC121419804,LOC121419804:Cacybp
LOC121419808,LOC121419808:Usp25
LOC121419809,LOC121419809:Gpr89
LOC121420704,LOC121420704:Amds-3
LOC121419812,LOC121419812:Arcn1
LOC121419813,LOC121419813:Hmbs
LOC121419814,LOC121419814:Tbrg1L
LOC121419815,LOC121419815:none
LOC121419816,LOC121419816:NA
ribo-LOC121420656,ribo-LOC121420656:none
LOC121419817,LOC121419817:Bbx
LOC121419819,LOC121419819:Z189
LOC121419820,LOC121419820:Z391
LOC121419822,LOC121419822:Z370
LOC121419823,LOC121419823:Ptss4L
LOC121419824,LOC121419824:Lipe
LOC121419825,LOC121419825:RabO4a
LOC121420585,LOC121420585:none
LOC121419835,LOC121419835:none
LOC121419839,LOC121419839:RabO4a
LOC121419841,LOC121419841:Lipe
LOC121419843,LOC121419843:Ptss4L
LOC121419846,LOC121419846:Z309
LOC121419844,LOC121419844:Z391
LOC121419847,LOC121419847:Z189
LOC121420685,LOC121420685:Dedd
LOC121419848,LOC121419848:Bbx
ribo-LOC121420686,ribo-LOC121420686:none
LOC121419850,LOC121419850:none
LOC121419851,LOC121419851:Tbrg1L
LOC121419853,LOC121419853:Hmbs
LOC121419854,LOC121419854:Arcn1
LOC121419859,LOC121419859:Gpr89
LOC121419858,LOC121419858:Usp25
LOC121419867,LOC121419867:Cacybp
LOC121420710,LOC121420710:Clect-28
LOC121419874,LOC121419874:Pole-3
LOC121419875,LOC121419875:Hypp-1414
LOC121419876,LOC121419876:Ugt2a2
LOC121420593,LOC121420593:Cep72
LOC121420596,LOC121420596:Cep72
LOC121419878,LOC121419878:Cep72
LOC121419879,LOC121419879:Cep72
LOC121419885,LOC121419885:none
LOC121419886,LOC121419886:Ovo
LOC121419888,LOC121419888:NA
LOC121419889,LOC121419889:Z434-1
LOC121419890,LOC121419890:Z434-1
LOC121419891,LOC121419891:Slc37a2
LOC121419894,LOC121419894:Z227
LOC121419895,LOC121419895:none
LOC121419896,LOC121419896:Gramd1b
LOC121419901,LOC121419901:Hypp-153
LOC121420604,LOC121420604:Igsf9L
LOC121419903,LOC121419903:Ascc2
LOC121419904,LOC121419904:Rbm42L
LOC121419906,LOC121419906:Atp5l
LOC121420605,LOC121420605:Lrp12
LOC121419908,LOC121419908:none
LOC121419909,LOC121419909
LOC121420606,LOC121420606:NephL
LOC121419910,LOC121419910:Etfb
LOC121419911,LOC121419911:none
LOC121419912,LOC121419912:Bud13
LOC121419913,LOC121419913:Z14
LOC121419916,LOC121419916:none
LOC121419917,LOC121419917
LOC121420611,LOC121420611
LOC121420612,LOC121420612
LOC121419919,LOC121419919:Dyrk1Ai2
LOC121419921,LOC121419921:Fbl
LOC121420613,LOC121420613:NA
LOC121419935,LOC121419935:Ncam
LOC121419936,LOC121419936:Fdxacb1L
LOC121419937,LOC121419937:Nr1h6a
LOC121419939,LOC121419939:Z34
LOC121419940,LOC121419940:Myd88L2
LOC121419941,LOC121419941:Mre11
LOC121419942,LOC121419942:Erf
LOC121419944,LOC121419944:Z263
LOC121419946,LOC121419946:Ugt2b1
LOC121419947,LOC121419947:Ugt2b1
LOC121419948,LOC121419948:Hypp-125
ribo-LOC121419949,ribo-LOC121419949:none
LOC121419950,LOC121419950:Sik2
LOC121419951,LOC121419951:Hypp-2238
LOC121419952,LOC121419952:Thap9L3
LOC121419954,LOC121419954:none
LOC121419955,LOC121419955:Ndufs2
LOC121419956,LOC121419956
LOC121419959,LOC121419959:Cad96caL3
LOC121419960,LOC121419960:Sirpb/GL1
LOC121419961,LOC121419961:Hypp-1387
LOC121419963,LOC121419963:Trx2
LOC121419962,LOC121419962:Trx2
LOC121419964,LOC121419964:Zdhhc23
LOC121419965,LOC121419965:Z106
LOC121419966,LOC121419966:Prdm10L
LOC121420638,LOC121420638:Nomo-1
LOC121420709,LOC121420709:Pcbd2
LOC121419970,LOC121419970:Z19
LOC121419971,LOC121419971:Z129
LOC121420643,LOC121420643:Hypp-271
LOC121420644,LOC121420644:Hypp-178
LOC121419976,LOC121419976:none
LOC121419979,LOC121419979:Tmem145-1
LOC121419989,LOC121419989:Tmem145-1
LOC121420715,LOC121420715:none
LOC121419992,LOC121419992:Sr/Lrr/Gpcr
LOC121420662,LOC121420662:Hypp-271
LOC121419993,LOC121419993:NA
LOC121419995,LOC121419995:Z129
LOC121419996,LOC121419996:Z19
LOC121419997,LOC121419997:Pcbd2
LOC121420000,LOC121420000:Nomo-1
LOC121420667,LOC121420667:Nomo
LOC121420001,LOC121420001:Prdm10L
LOC121420002,LOC121420002:Z106
LOC121420003,LOC121420003:Zdhhc23
LOC121420004,LOC121420004:Trx2
LOC121420005,LOC121420005:Hypp-1387
LOC121420006,LOC121420006:Sirpb/GL1
LOC121420716,LOC121420716:NatL-1
LOC121420007,LOC121420007:Cad96caL3
LOC121420010,LOC121420010:Ndufs2
LOC121420717,LOC121420717:Ig/Fn3f
LOC121420013,LOC121420013:Hypp-2238
LOC121420672,LOC121420672:Hypp-802
LOC121420014,LOC121420014:Qik
ribo-LOC121420015,ribo-LOC121420015:none
LOC121420018,LOC121420018:Vwdf-2
LOC121420019,LOC121420019:Vwdf-2
LOC121420020,LOC121420020:Hypp-125
LOC121420679,LOC121420679:Z342
LOC121420027,LOC121420027:Z263
LOC121420028,LOC121420028:Erf
LOC121420030,LOC121420030:Mre11
LOC121420031,LOC121420031:Myd88L2
LOC121420036,LOC121420036:Z34
LOC121420038,LOC121420038:Nr1h6a
LOC121420681,LOC121420681:Fdxacb1L
LOC121420039,LOC121420039:Ncam
LOC121420726,LOC121420726:Hypp-2104
LOC121420047,LOC121420047:NA
LOC121420048,LOC121420048:Fbl
LOC121420049,LOC121420049:Dyrk1Ai2
LOC121419513,LOC121419513
LOC121420050,LOC121420050:none
LOC121419515,LOC121419515:Hypp-1721
LOC121420052,LOC121420052:Hypp-1318
LOC121420054,LOC121420054:Z14
LOC121420055,LOC121420055:Bud13
LOC121420056,LOC121420056:none
LOC121420057,LOC121420057:Etfb
LOC121419518,LOC121419518:NephL
LOC121420060,LOC121420060
LOC121420061,LOC121420061:none
LOC121419519,LOC121419519:ProteoliaisinL
LOC121420062,LOC121420062:none
LOC121420065,LOC121420065:Atp6v1a2
LOC121420066,LOC121420066:Lrp12
LOC121420072,LOC121420072:Nat13
LOC121420074,LOC121420074:Z122
LOC121420075,LOC121420075:Z50
LOC121420076,LOC121420076:Hypp-3071
LOC121419520,LOC121419520:Hypp-3071
LOC121420077,LOC121420077:Cep164L
LOC121420078,LOC121420078:Nmcp1l
LOC121420079,LOC121420079:Slco2a1
LOC121420080,LOC121420080:Z74
LOC121420081,LOC121420081:Pla2g7
LOC121420083,LOC121420083:Dscr3
LOC121420084,LOC121420084:Sea/Hyr/Clect
LOC121420085,LOC121420085:Pafah2-1
LOC121420086,LOC121420086:Treh
LOC121420088,LOC121420088:Haus5L
LOC121420089,LOC121420089:Eif3s5L
LOC121420090,LOC121420090:Tomm70a
LOC121420739,LOC121420739:Adrb2L-2
LOC121419533,LOC121419533:Negr1L
LOC121420100,LOC121420100:RoboL2
LOC121420101,LOC121420101:RoboL2
LOC121420104,LOC121420104:Fn3/Igf-15
LOC121420103,LOC121420103:Ugt2a2
LOC121420106,LOC121420106:Pcbp2
LOC121420105,LOC121420105:Rbbp5
LOC121420108,LOC121420108:Oaf
ribo-LOC121420109,ribo-LOC121420109:Rpip1
LOC121420112,LOC121420112:Ttc3
LOC121420114,LOC121420114:App
LOC121419538,LOC121419538:Fn3/Igf-15
LOC121420115,LOC121420115:Hypp-423
LOC121419539,LOC121419539:Hypp-2108
LOC121419540,LOC121419540:Hypp-2108
LOC121419542,LOC121419542:Hypp-2108
LOC121419543,LOC121419543:Hypp-2108
LOC121419545,LOC121419545:none
LOC121419546,LOC121419546:Hypp-2108
LOC121420125,LOC121420125:Lrp1b
LOC121420128,LOC121420128:Fam55cL-2
LOC121419550,LOC121419550:Cad96caL
LOC121420130,LOC121420130:Egfi
LOC121420131,LOC121420131:Cut8L
ribo-LOC121420133,ribo-LOC121420133:Rps19
LOC121420134,LOC121420134:Pknox
LOC121419553,LOC121419553:Hypp-1993
LOC121420752,LOC121420752:NA
LOC121420753,LOC121420753:Sdhc
LOC121420139,LOC121420139:Sdhc
LOC121420140,LOC121420140:C3orf15-1
LOC121420144,LOC121420144
LOC121420145,LOC121420145:Pcsk7
LOC121420146,LOC121420146:Dnz11
LOC121420754,LOC121420754:LacL
LOC121420150,LOC121420150:none
LOC121420151,LOC121420151:Z383
LOC121420152,LOC121420152:Gabp
LOC121420153,LOC121420153:Cog8
LOC121420154,LOC121420154:Ei24
LOC121420758,LOC121420758:none
LOC121420158,LOC121420158:Z491
LOC121420160,LOC121420160:Z125
LOC121420161,LOC121420161:Z125
LOC121420162,LOC121420162:Z125
LOC121420164,LOC121420164:none
LOC121420167,LOC121420167:Gpn1
LOC121420169,LOC121420169:Abcg4
LOC121420171,LOC121420171:C1orf27L
LOC121420173,LOC121420173:Sfrp3/4I
LOC121420174,LOC121420174:Ptpmt1
LOC121420175,LOC121420175
LOC121420180,LOC121420180:Slc20a1-2
LOC121420181,LOC121420181:Z472
LOC121420183,LOC121420183:Z472
LOC121420184,LOC121420184:Z472
LOC121420189,LOC121420189:Z472
LOC121420191,LOC121420191:Z472
LOC121420192,LOC121420192:Slc22a15
LOC121420196,LOC121420196:Hypp-3002
LOC121419566,LOC121419566:RoboL1
LOC121420202,LOC121420202:Ampd2
LOC121420204,LOC121420204:Tmem147
LOC121420206,LOC121420206:none
LOC121420205,LOC121420205:Wdr42c
LOC121420208,LOC121420208:Jak-1
LOC121420210,LOC121420210:Atp5j
LOC121420209,LOC121420209:Hypp-2441
LOC121420212,LOC121420212:Zfp511L
LOC121420213,LOC121420213:Snx26-1
LOC121420215,LOC121420215:Ncstn
ribo-LOC121420217,ribo-LOC121420217:Rrp1L
LOC121420218,LOC121420218:Slc5a8L2
LOC121420220,LOC121420220:Hypp-458
LOC121419570,LOC121419570:Hypp-1342
LOC121420221,LOC121420221:Sans
LOC121420222,LOC121420222:Sra
LOC121419571,LOC121419571:none
LOC121420226,LOC121420226:Hypp-2644
LOC121420227,LOC121420227:Hypp-2024
LOC121420229,LOC121420229:LsampL-2
LOC121420234,LOC121420234:Znf259l
LOC121420236,LOC121420236
LOC121420237,LOC121420237:Phldb
LOC446187,LOC446187
LOC121420239,LOC121420239:Hypp-43
LOC121420240,LOC121420240:Oct1/2
LOC121420242,LOC121420242:Ift57-1
LOC121420243,LOC121420243:B4galt6-6
LOC121420248,LOC121420248:NA
LOC121420249,LOC121420249:Strabs
LOC121420250,LOC121420250:Ube4A-1
LOC121419584,LOC121419584:Hypp-790
LOC121420259,LOC121420259:Igf-14
LOC121419599,LOC121419599:NA
LOC121419600,LOC121419600:NA
LOC121419614,LOC121419614:Nphs1L-2
LOC121420273,LOC121420273:NA
LOC121420274,LOC121420274:Ppox
LOC121420278,LOC121420278:Polyq
LOC121420279,LOC121420279:Megf8
LOC121420280,LOC121420280
LOC121420281,LOC121420281:Abcb9C
LOC121420282,LOC121420282:Trpc3
LOC121420285,LOC121420285:Z160
LOC121420288,LOC121420288:Fn3/Igf-19
LOC121420291,LOC121420291:Abcb9C
LOC121420292,LOC121420292:Hypp-2590
LOC121420293,LOC121420293:Hypp-240
LOC121420294,LOC121420294:Kiaa0746L
LOC121420296,LOC121420296:Z395
LOC121420299,LOC121420299:none
LOC121420799,LOC121420799:Dfna5L
LOC121420300,LOC121420300:Rh50
LOC121420301,LOC121420301:none
LOC121420800,LOC121420800
LOC121420802,LOC121420802:Fn3/Igf-8
LOC121420303,LOC121420303:Hypp-2161
LOC121420304,LOC121420304:Ccdc19
ribo-LOC121420305,ribo-LOC121420305:Mrpl39
LOC121420306,LOC121420306:Ubash3
LOC121420307,LOC121420307:Z25-2
LOC121420308,LOC121420308:Bgal
LOC121420309,LOC121420309:Bace1
LOC121420310,LOC121420310:Mael
LOC121420311,LOC121420311:NA
LOC121420312,LOC121420312:Fgfr2
LOC121420316,LOC121420316:Pr65a
LOC121420318,LOC121420318:Dixdc1L
LOC121420320,LOC121420320:Hypp-1938
LOC121420321,LOC121420321:none
LOC121419641,LOC121419641:none
LOC121420322,LOC121420322:none
LOC121420323,LOC121420323:none
LOC121420325,LOC121420325:Dpagt1
LOC121420326,LOC121420326:Pex19L
LOC121420327,LOC121420327:Hypp-1618
LOC121420329,LOC121420329:Hypp-2243
LOC121419643,LOC121419643:none
LOC121420330,LOC121420330:U2af1
LOC121420332,LOC121420332:Pen2
LOC121420333,LOC121420333:Hypp-2753
LOC121420335,LOC121420335:Trappc4
LOC121420336,LOC121420336:Z23
LOC121420337,LOC121420337:Z288
LOC121420340,LOC121420340:Z288
LOC121420338,LOC121420338:Z288
LOC121419647,LOC121419647:Z344
LOC121420344,LOC121420344:Z492
LOC121420345,LOC121420345:Z94
LOC121420346,LOC121420346:Z80
LOC121420349,LOC121420349:Z310-1
LOC121420350,LOC121420350:Z310-1
LOC121420351,LOC121420351:Z77
LOC121420355,LOC121420355:Tbc1d23
LOC121420354,LOC121420354:Cbl
LOC121420356,LOC121420356:Aar2
LOC121419650,LOC121419650:Hypp-1934
LOC121420367,LOC121420367:Nfrkbl
LOC121420370,LOC121420370:Tomm40
LOC121420371,LOC121420371:Hypp-1017
LOC121420373,LOC121420373:none
LOC121419656,LOC121419656:Hypp-1209
LOC121420375,LOC121420375:Atp1a3
LOC121420376,LOC121420376:Tbcel-1
LOC121420378,LOC121420378:Rabac1
LOC121420379,LOC121420379:Hinfp
LOC121420380,LOC121420380:Btg4
LOC121419660,LOC121419660:Hypp-9787
LOC121420382,LOC121420382:Ghmpk
LOC121420383,LOC121420383:Sdhd
LOC121420385,LOC121420385:none
LOC121420390,LOC121420390:Kchn2L
LOC121420391,LOC121420391:Kirrel2L-3
LOC121420392,LOC121420392
LOC121420396,LOC121420396:Slc16a12-6
LOC121419662,LOC121419662:none
LOC121419663,LOC121419663:none
LOC121419664,LOC121419664:none
LOC121420397,LOC121420397:Cbs
LOC121420398,LOC121420398:SnsL
LOC121420399,LOC121420399:KirreL3
LOC121420401,LOC121420401:Chk1
LOC121420402,LOC121420402:Hypp-3049
LOC121420404,LOC121420404:Ufc1
LOC121420405,LOC121420405:Ddx6
LOC121419668,LOC121419668:Unc44L-37
LOC121420406,LOC121420406:Bks
LOC121420408,LOC121420408:Rhogef11l
LOC121420410,LOC121420410:Abch1
LOC121419670,LOC121419670:Ttc12
LOC121420413,LOC121420413:Hypp-2845
LOC121420414,LOC121420414:NA
LOC121420415,LOC121420415:none
LOC121420416,LOC121420416:Polr2h
LOC121420417,LOC121420417:Cyp3L16
LOC121420423,LOC121420423:none
LOC121420424,LOC121420424:Gk
LOC121420426,LOC121420426
LOC121420427,LOC121420427:none
LOC121420428,LOC121420428:Gal3st1L
LOC121420429,LOC121420429:CdoL
LOC121420431,LOC121420431:Mrpl37
LOC121419680,LOC121419680
ribo-LOC121420432,ribo-LOC121420432:Mrpl37
LOC121420433,LOC121420433:Z434-1
LOC121420434,LOC121420434:Z434-1
LOC121420435,LOC121420435:Z417-1
LOC121420436,LOC121420436:Copa
LOC121420438,LOC121420438
LOC121420439,LOC121420439:Cyp3L7
LOC121420848,LOC121420848:Hypp-2256
LOC121419687,LOC121419687:Hypp-2256
LOC121420443,LOC121420443:Ugt2a2
LOC121420444,LOC121420444:Fn3/Ig
LOC121420445,LOC121420445:Susd2
LOC121420449,LOC121420449:Htr6L-1
LOC121420450,LOC121420450:Wdr52-2
LOC121419690,LOC121419690:Sidt1
LOC121420455,LOC121420455:Hypp-3000
LOC121420456,LOC121420456:Gal3st1-3
LOC121420458,LOC121420458:Z70
LOC121420459,LOC121420459:none
LOC121420460,LOC121420460:none
LOC121420855,LOC121420855:Lrrc58
LOC121420856,LOC121420856:Dnajhc9
LOC121420461,LOC121420461:Usf
LOC121420463,LOC121420463:Sik3
LOC121420857,LOC121420857:none
LOC121419712,LOC121419712:none
LOC121420469,LOC121420469:Nr2C
LOC121420472,LOC121420472:Ugt2a2
LOC121420473,LOC121420473:Fn3/Ig
LOC121420474,LOC121420474:Susd2
LOC121420478,LOC121420478:Htr6L-1
LOC121419719,LOC121419719:Wdr52-2
LOC121420479,LOC121420479:Sidt1
LOC121420481,LOC121420481:Sidt1
LOC121420484,LOC121420484:Hypp-3000
LOC121420485,LOC121420485:Trpc5L
LOC121420486,LOC121420486:Gal3st1-3
LOC121419727,LOC121419727:Hypp-571
LOC121419733,LOC121419733:Z70
LOC121420487,LOC121420487:none
LOC121420488,LOC121420488:none
LOC121420489,LOC121420489:Lrrc58
LOC121419485,LOC121419485:Dnajhc9
LOC121420490,LOC121420490:Hypp-91
LOC121420491,LOC121420491:Usf
LOC121420493,LOC121420493:Sorl1
LOC121419738,LOC121419738:Sik3
LOC121419487,LOC121419487:none
LOC121420494,LOC121420494:IkB
LOC121420496,LOC121420496:Gabbr2L-1
LOC121420499,LOC121420499:Hypp-941
LOC121420502,LOC121420502:Rt2L
LOC121420505,LOC121420505:Hypp-95
LOC121419743,LOC121419743:Hypp-95
LOC121420508,LOC121420508:Myst2-1
LOC121420510,LOC121420510:Dnahc11
LOC121419745,LOC121419745:Dnahc11
LOC121419747,LOC121419747:Hypp-699
LOC121419748,LOC121419748:Z416
LOC121419749,LOC121419749:Z416
LOC121419752,LOC121419752:Z416
LOC121420511,LOC121420511:Z416
LOC121420513,LOC121420513:none
LOC121419498,LOC121419498:none
LOC121420514,LOC121420514:Hyou1
LOC121420515,LOC121420515:Xrcc1
LOC121420516,LOC121420516:Smg9
LOC121420517,LOC121420517:none
ribo-LOC121420518,ribo-LOC121420518:Rps25
ribo-LOC121420519,ribo-LOC121420519:Rps25
LOC121420524,LOC121420524:none
LOC121420525,LOC121420525:Smg9
LOC121420526,LOC121420526:Xrcc1
LOC121420527,LOC121420527:Hyou1
LOC121419499,LOC121419499:none
LOC121420528,LOC121420528
LOC121420529,LOC121420529:Z416
LOC121419753,LOC121419753:Z416
LOC121420530,LOC121420530:zinc
LOC121420531,LOC121420531:Z416
LOC121419501,LOC121419501:Hypp-1221
LOC121419754,LOC121419754:Dnahc11
LOC121419755,LOC121419755:Dnah11L
LOC121420533,LOC121420533:Myst2-1
LOC121420535,LOC121420535:Abhd10
LOC121420539,LOC121420539:Hypp-95
LOC121419766,LOC121419766:Col18a1Lf
LOC121421559,LOC121421559:Chst2L-2
LOC121421622,LOC121421622:none
LOC121422089,LOC121422089:Mtmr9l
LOC121421122,LOC121421122:Mtmr9l
LOC121421121,LOC121421121:Dcdc5
LOC121421123,LOC121421123:Txnl4A
LOC121421574,LOC121421574:C9orf125L
LOC121421793,LOC121421793:Hypp-2011
LOC121421053,LOC121421053:none
LOC121422125,LOC121422125:CalmL1
LOC121421730,LOC121421730:Srcr184
LOC121421527,LOC121421527:Rxfp2L-5
LOC121421488,LOC121421488:Tyms
LOC121421031,LOC121421031:SaaL1
LOC121421030,LOC121421030:NA
LOC121421021,LOC121421021:Hypp-2716
LOC121421058,LOC121421058:NA
LOC121422115,LOC121422115:Hypp-1227
LOC121421084,LOC121421084:Hypp-1227
LOC121421159,LOC121421159:NA
LOC121421636,LOC121421636:Hypp-2716
LOC121421455,LOC121421455:SaaL1
LOC121421492,LOC121421492:Tyms
LOC121421343,LOC121421343:Rxfp2L-5
LOC121421679,LOC121421679:CalmL1
LOC121421215,LOC121421215:Srcr23
LOC121420991,LOC121420991:none
LOC121421800,LOC121421800:Hypp-2011
LOC121421601,LOC121421601:C9orf125L
LOC121421037,LOC121421037:Txnl4A
LOC121421143,LOC121421143:Dcdc5
LOC121421144,LOC121421144:Mtmr9l
LOC121421485,LOC121421485:Ttrspn-18
LOC121422159,LOC121422159:none
LOC121421444,LOC121421444:Chst2L-2
LOC121421236,LOC121421236:Hypp-154
LOC121421003,LOC121421003:Nlr183
LOC121421388,LOC121421388:Alk3/6
LOC121422048,LOC121422048:Arl13bl
LOC121421151,LOC121421151:Pold
LOC121420990,LOC121420990:Ese
LOC121421251,LOC121421251:none
LOC121421056,LOC121421056:Rdz
LOC121420995,LOC121420995:Tel
LOC121421500,LOC121421500:Elovl4
LOC121421465,LOC121421465:Elovl4-1
LOC121421024,LOC121421024:Ube2v1/2
LOC121421495,LOC121421495:Ube2v1/2
LOC121421133,LOC121421133:none
LOC121421046,LOC121421046:none
LOC121421066,LOC121421066:none
LOC121421335,LOC121421335:Hypp-2027
LOC121421254,LOC121421254:Unc44-260
LOC121421023,LOC121421023:E78a
LOC121421583,LOC121421583:NA
LOC121421342,LOC121421342:Hypp-1107
LOC121421714,LOC121421714
LOC121420998,LOC121420998:Nap1l1
LOC121421011,LOC121421011:DnmbpL
LOC121422139,LOC121422139:SoxD
LOC121421099,LOC121421099:Gys
LOC121421722,LOC121421722:Bmal
LOC121421105,LOC121421105:Ckap5-1
LOC121420992,LOC121420992:Hypp-2724
LOC121421402,LOC121421402:Fam116a
LOC121421466,LOC121421466:Ttl1
LOC121421012,LOC121421012:Tmem41b
LOC121421029,LOC121421029:Pax6-1
LOC121421518,LOC121421518:Pi3kclassII
LOC121421104,LOC121421104:Cyb5r3
LOC121421014,LOC121421014:none
LOC121421015,LOC121421015:Hypp-2662
LOC121421701,LOC121421701:Comt
LOC121421275,LOC121421275:Etnk1
LOC121421077,LOC121421077:Muc4dL3
LOC121421115,LOC121421115:Z35
LOC121421065,LOC121421065:Nop9
LOC121421490,LOC121421490:Brsk
LOC121421324,LOC121421324:Lipt1
LOC121421107,LOC121421107:PolppL-36
LOC121421294,LOC121421294:Hypp-1012
LOC121421302,LOC121421302:AnL11-1
LOC121421337,LOC121421337:AnL11-1
LOC121421113,LOC121421113:Fk506bp4
LOC121421161,LOC121421161:Socax
LOC121421547,LOC121421547:Med25
LOC121421022,LOC121421022:none
LOC121421629,LOC121421629:Bbox1
LOC121421334,LOC121421334:Hypp-1270
LOC121420999,LOC121420999:Rassf9L
LOC121421364,LOC121421364:Bbox1-3
LOC121421426,LOC121421426:Gtf2h1
LOC121421071,LOC121421071:none
LOC121421528,LOC121421528:none
LOC121421052,LOC121421052:Cndpdp2L
LOC121421395,LOC121421395:Itfg2
LOC121421086,LOC121421086:Ifltd1L
LOC121421352,LOC121421352:Hypp433
LOC121421047,LOC121421047:Apip
LOC121421344,LOC121421344:Mgat4c
LOC121420943,LOC121420943:EctoL
LOC121421108,LOC121421108:Hspbp1
ribo-LOC121421110,ribo-LOC121421110:none
LOC121421729,LOC121421729:Caprin
LOC121421373,LOC121421373:none
LOC121421372,LOC121421372:Ergic2
LOC121421374,LOC121421374:AccsL
LOC121422099,LOC121422099:Casc1
LOC121422103,LOC121422103:Ppfibp1
LOC121421810,LOC121421810
LOC121420988,LOC121420988:Lnb/7Tm/GpcrE
LOC121421138,LOC121421138:Ppfibp1
LOC121420973,LOC121420973:NA
LOC121420976,LOC121420976:Ptprtfpipa1
LOC121421163,LOC121421163:Chrm3L-7
LOC121421088,LOC121421088:Bag1
LOC121421347,LOC121421347:Hypp-1317
LOC121421091,LOC121421091:Bag1
LOC121421090,LOC121421090:none
LOC121421182,LOC121421182:Hypp-1317
LOC121421815,LOC121421815:MucD
LOC121421004,LOC121421004:Madd
LOC121421443,LOC121421443:Ndufa9
LOC121421148,LOC121421148:Hrb2
LOC121421473,LOC121421473:Amt1
LOC121421450,LOC121421450:none
LOC121421006,LOC121421006:Nat10
LOC121421009,LOC121421009:Reptin52
LOC121421008,LOC121421008:Ftsjd1
LOC121421820,LOC121421820:Hypp2824
LOC121421094,LOC121421094:Hypp-1529
LOC121421010,LOC121421010:Ube2m
LOC121422146,LOC121422146:none
LOC121421124,LOC121421124:none
LOC121421394,LOC121421394:Ugt2b34
LOC121421292,LOC121421292:Hs3st3b1
LOC121421116,LOC121421116:Ptdss2
LOC121421489,LOC121421489:Zadh2
LOC121421028,LOC121421028:none
LOC121421027,LOC121421027:Traf6
